Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
68104616,2026 Feb 24 02:29:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,2570 HYLAN BOULEVARD,HYLAN BOULEVARD,ROSE AVE,ROSS AVE,,,ADDRESS,STATEN ISLAND,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,2026 Feb 25 08:55:00 AM,02 STATEN ISLAND,STATEN ISLAND,"953,393","146,657",Unspecified,STATEN ISLAND,,,,,,,,40.5691618,-74.11106635,POINT (-74.111066348805 40.569161804971)
68098746,2026 Feb 24 01:56:00 PM,2026 Feb 25 10:35:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11370,77-16 30 AVENUE,30 AVENUE,77 ST,78 ST,,,ADDRESS,EAST ELMHURST,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 25 10:35:00 AM,03 QUEENS,QUEENS,"1,014,500","216,456",Unspecified,QUEENS,,,,,,,,40.76074643,-73.8908053,POINT (-73.890805301742 40.760746429898)
68101745,2026 Feb 24 12:20:00 PM,2026 Feb 24 01:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11370,78-11 19 ROAD,19 ROAD,78 ST,19 AVE,,,ADDRESS,EAST ELMHURST,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 24 01:40:00 PM,01 QUEENS,QUEENS,"1,014,211","220,929",Unspecified,QUEENS,,,,,,,,40.77302463,-73.89182858,POINT (-73.891828577433 40.773024630691)
68087740,2026 Feb 23 05:53:00 PM,2026 Feb 23 07:50:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10314,,,,,SUFFOLK AVENUE,VERMONT COURT,INTERSECTION,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 23 07:50:00 PM,02 STATEN ISLAND,STATEN ISLAND,"948,785","158,636",Unspecified,STATEN ISLAND,,,,,,,,40.60202451,-74.12771518,POINT (-74.127715175594 40.602024508596)
68091747,2026 Feb 23 04:14:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10002,,,,,EAST BROADWAY,PIKE STREET,INTERSECTION,MANHATTAN,,,Open,,,,03 MANHATTAN,MANHATTAN,"986,267","199,349",Unspecified,MANHATTAN,,,,,,,,40.71384347,-73.99272428,POINT (-73.992724275488 40.713843468225)
68079911,2026 Feb 23 03:53:00 PM,2026 Feb 23 04:36:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11368,109-27 CORONA AVENUE,CORONA AVENUE,OTIS AVE,55 AVE,,,ADDRESS,CORONA,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2026 Feb 23 04:36:00 PM,04 QUEENS,QUEENS,"1,024,923","209,552",Unspecified,QUEENS,,,,,,,,40.74175492,-73.85322278,POINT (-73.853222779838 40.741754916102)
68091748,2026 Feb 23 03:11:00 PM,2026 Feb 24 12:10:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11220,,,,,57 STREET,2 AVENUE,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 24 12:10:00 PM,07 BROOKLYN,BROOKLYN,"978,422","174,331",Unspecified,BROOKLYN,,,,,,,,40.64517304,-74.02100113,POINT (-74.021001131433 40.645173044527)
68083776,2026 Feb 23 03:02:00 PM,2026 Feb 25 02:25:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11429,,,,,227 STREET,113 DRIVE,INTERSECTION,QUEENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 25 02:25:00 PM,13 QUEENS,QUEENS,"1,058,999","195,279",Unspecified,QUEENS,,,,,,,,40.7023568,-73.73041136,POINT (-73.730411362698 40.702356798358)
68079912,2026 Feb 23 02:26:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11385,,,,,RUTLEDGE AVENUE,WOODHAVEN BOULEVARD,INTERSECTION,QUEENS,,,Open,,,,05 QUEENS,QUEENS,"1,023,156","198,206",Unspecified,QUEENS,,,,,,,,40.7106209,-73.85966496,POINT (-73.859664961103 40.710620895642)
68089707,2026 Feb 23 02:23:00 PM,2026 Feb 24 10:55:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11209,,,,,94 STREET,SHORE ROAD,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 24 10:55:00 AM,10 BROOKLYN,BROOKLYN,"973,372","164,380",Unspecified,BROOKLYN,,,,,,,,40.61785489,-74.03918271,POINT (-74.039182707274 40.617854894306)
68089708,2026 Feb 23 09:02:00 AM,2026 Feb 23 09:50:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10040,146 NAGLE AVENUE,NAGLE AVENUE,ARDEN ST,THAYER ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 23 09:50:00 AM,12 MANHATTAN,MANHATTAN,"1,004,775","253,052",Unspecified,MANHATTAN,,,,,,,,40.86122016,-73.92579812,POINT (-73.925798121776 40.861220156497)
68078833,2026 Feb 22 04:05:00 PM,2026 Feb 24 12:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11103,,,,,44 STREET,ASTORIA BOULEVARD,INTERSECTION,QUEENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 24 12:45:00 PM,01 QUEENS,QUEENS,"1,009,987","219,180",Unspecified,QUEENS,,,,,,,,40.76823739,-73.90708562,POINT (-73.907085624719 40.768237391843)
68078834,2026 Feb 22 01:53:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11234,2431 EAST   69 STREET,EAST   69 STREET,AVENUE X,AVENUE Y,,,ADDRESS,BROOKLYN,,,Open,,,,18 BROOKLYN,BROOKLYN,"1,011,188","162,825",Unspecified,BROOKLYN,,,,,,,,40.61355247,-73.90297519,POINT (-73.902975186547 40.613552470454)
68076638,2026 Feb 22 12:56:00 PM,2026 Feb 22 05:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10308,793 ARMSTRONG AVENUE,ARMSTRONG AVENUE,GENESEE AVE,E SCRANTON AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2026 Feb 22 05:30:00 PM,03 STATEN ISLAND,STATEN ISLAND,"939,685","141,126",Unspecified,STATEN ISLAND,,,,,,,,40.553922,-74.16037023,POINT (-74.160370233683 40.553921999237)
68067668,2026 Feb 21 01:32:00 PM,2026 Feb 21 01:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11235,93 NEPTUNE AVENUE,NEPTUNE AVENUE,BRIGHTON 10 ST,GRAY CT,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2026 Feb 21 01:45:00 PM,13 BROOKLYN,BROOKLYN,"996,036","151,487",Unspecified,BROOKLYN,,,,,,,,40.58246507,-73.95756916,POINT (-73.957569159829 40.582465065671)
68061470,2026 Feb 21 12:23:00 PM,2026 Feb 21 02:25:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11234,1740 EAST   38 STREET,EAST   38 STREET,QUENTIN RD,AVENUE R,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 21 02:25:00 PM,18 BROOKLYN,BROOKLYN,"1,002,425","163,288",Unspecified,BROOKLYN,,,,,,,,40.61484562,-73.93453634,POINT (-73.934536344602 40.614845617511)
68070101,2026 Feb 21 09:56:00 AM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,NEPTUNE AVENUE,NEPTUNE AVENUE,WEST    6 STREET,WEST    8 STREET,,,BLOCKFACE,BROOKLYN,,,Open,,,,13 BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,,,,,
68068866,2026 Feb 21 09:35:00 AM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11421,96-27 ATLANTIC AVENUE,ATLANTIC AVENUE,96 ST,97 ST,,,ADDRESS,WOODHAVEN,,,Assigned,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2026 Feb 26 10:05:00 AM,09 QUEENS,QUEENS,"1,026,764","190,251",Unspecified,QUEENS,,,,,,,,40.68876971,-73.84670104,POINT (-73.846701044369 40.688769711312)
68065122,2026 Feb 21 08:17:00 AM,2026 Feb 26 10:35:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10312,18 HAMPTON GREEN,HAMPTON GREEN,ARDEN AVE,BEND,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2026 Feb 26 10:35:00 AM,03 STATEN ISLAND,STATEN ISLAND,"930,381","141,356",Unspecified,STATEN ISLAND,,,,,,,,40.55450167,-74.19385305,POINT (-74.193853052718 40.55450166969)
68054488,2026 Feb 20 06:20:00 PM,2026 Feb 21 08:15:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11228,8324 10 AVENUE,10 AVENUE,83 ST,84 ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 21 08:15:00 AM,10 BROOKLYN,BROOKLYN,"978,995","165,014",Unspecified,BROOKLYN,,,,,,,,40.61960021,-74.01892908,POINT (-74.018929077531 40.619600211901)
68051712,2026 Feb 20 04:08:00 PM,2026 Feb 20 05:55:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11210,3114 GLENWOOD ROAD,GLENWOOD ROAD,E 31 ST,E 32 ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2026 Feb 20 05:55:00 PM,14 BROOKLYN,BROOKLYN,"999,079","170,288",Unspecified,BROOKLYN,,,,,,,,40.63406538,-73.94657276,POINT (-73.946572759333 40.634065379424)
68060051,2026 Feb 20 04:08:00 PM,2026 Feb 20 05:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11236,1476 EAST  105 STREET,EAST  105 STREET,FLATLANDS 10 ST,SEAVIEW AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2026 Feb 20 05:15:00 PM,18 BROOKLYN,BROOKLYN,"1,016,409","171,753",Unspecified,BROOKLYN,,,,,,,,40.63804052,-73.88412776,POINT (-73.884127764579 40.638040524359)
68054489,2026 Feb 20 04:02:00 PM,2026 Feb 21 11:35:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11361,202-28 47 AVENUE,47 AVENUE,202 ST,204 ST,,,ADDRESS,BAYSIDE,,,Closed,,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2026 Feb 21 11:35:00 AM,11 QUEENS,QUEENS,"1,045,495","214,024",Unspecified,QUEENS,,,,,,,,40.75391085,-73.77894385,POINT (-73.778943854417 40.753910853379)
68051713,2026 Feb 20 03:35:00 PM,2026 Feb 21 01:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11225,219 RUTLAND ROAD,RUTLAND ROAD,BEDFORD AVE,ROGERS AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 21 01:15:00 PM,09 BROOKLYN,BROOKLYN,"997,045","179,445",Unspecified,BROOKLYN,,,,,,,,40.65920253,-73.95388367,POINT (-73.953883665309 40.659202533806)
68060050,2026 Feb 20 03:11:00 PM,2026 Feb 20 08:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10471,6201 BROADWAY,BROADWAY,W 251 ST,W 252 ST,,,ADDRESS,BRONX,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 20 08:00:00 PM,08 BRONX,BRONX,"1,012,792","265,774",Unspecified,BRONX,,,,,,,,40.8961158,-73.89676092,POINT (-73.896760921021 40.896115799633)
68051714,2026 Feb 20 01:53:00 PM,2026 Feb 20 02:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11206,,,,,HARRISON AVENUE,WALLABOUT STREET,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2026 Feb 20 02:30:00 PM,01 BROOKLYN,BROOKLYN,"998,461","194,890",Unspecified,BROOKLYN,,,,,,,,40.70159339,-73.94874748,POINT (-73.948747482584 40.701593386315)
68054490,2026 Feb 20 01:50:00 PM,2026 Feb 22 09:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11361,213-98 43 AVENUE,43 AVENUE,213 ST,BELL BLVD,,,ADDRESS,BAYSIDE,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2026 Feb 22 09:30:00 AM,11 QUEENS,QUEENS,"1,047,947","216,758",Unspecified,QUEENS,,,,,,,,40.76139764,-73.77006781,POINT (-73.770067805502 40.761397635622)
68055902,2026 Feb 20 01:47:00 PM,2026 Feb 22 09:55:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11361,214-02 41 AVENUE,41 AVENUE,BELL BLVD,214 PL,,,ADDRESS,BAYSIDE,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2026 Feb 22 09:55:00 AM,11 QUEENS,QUEENS,"1,047,765","217,572",Unspecified,QUEENS,,,,,,,,40.76363316,-73.77071709,POINT (-73.770717091517 40.763633157881)
68054491,2026 Feb 20 01:44:00 PM,2026 Feb 25 01:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11374,,,,,COOPER AVENUE,METROPOLITAN AVENUE,INTERSECTION,QUEENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 25 01:40:00 PM,05 QUEENS,QUEENS,"1,022,486","198,781",Unspecified,QUEENS,,,,,,,,40.71220205,-73.8620784,POINT (-73.862078400394 40.712202052767)
68060052,2026 Feb 20 01:11:00 PM,2026 Feb 25 01:05:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11379,67-17 ELIOT AVENUE,ELIOT AVENUE,67 ST,68 ST,,,ADDRESS,MIDDLE VILLAGE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 25 01:05:00 PM,05 QUEENS,QUEENS,"1,013,751","200,991",Unspecified,QUEENS,,,,,,,,40.71830141,-73.89357682,POINT (-73.893576818053 40.718301407211)
68053073,2026 Feb 20 01:08:00 PM,2026 Feb 20 02:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11432,158-21 84 DRIVE,84 DRIVE,PARSONS BLVD,159 ST,,,ADDRESS,JAMAICA,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2026 Feb 20 02:40:00 PM,08 QUEENS,QUEENS,"1,038,056","199,160",Unspecified,QUEENS,,,,,,,,40.71316133,-73.80591277,POINT (-73.805912768188 40.713161327369)
68051715,2026 Feb 20 01:05:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11418,104-65 ATLANTIC AVENUE,ATLANTIC AVENUE,104 ST,106 ST,,,ADDRESS,RICHMOND HILL,,,Assigned,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2026 Feb 26 09:40:00 AM,09 QUEENS,QUEENS,"1,028,416","190,869",Unspecified,QUEENS,,,,,,,,40.69045789,-73.84074015,POINT (-73.840740147472 40.690457886836)
68050348,2026 Feb 20 12:56:00 PM,2026 Feb 20 01:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11233,,,,,HALSEY STREET,SARATOGA AVENUE,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 20 01:45:00 PM,03 BROOKLYN,BROOKLYN,"1,007,075","189,033",Unspecified,BROOKLYN,,,,,,,,40.68549926,-73.91770062,POINT (-73.917700621461 40.685499257645)
68051716,2026 Feb 20 12:50:00 PM,2026 Feb 26 10:15:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11436,144-10 135 AVENUE,135 AVENUE,143 ST,145 ST,,,ADDRESS,JAMAICA,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 26 10:15:00 AM,12 QUEENS,QUEENS,"1,041,112","182,725",Unspecified,QUEENS,,,,,,,,40.66803205,-73.79502802,POINT (-73.795028024846 40.668032050781)
68050349,2026 Feb 20 12:50:00 PM,2026 Feb 21 08:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,,,,,COLONY AVENUE,LINCOLN AVENUE,INTERSECTION,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 21 08:30:00 AM,02 STATEN ISLAND,STATEN ISLAND,"958,292","147,401",Unspecified,STATEN ISLAND,,,,,,,,40.57121963,-74.09343581,POINT (-74.093435812781 40.571219634792)
68050350,2026 Feb 20 12:41:00 PM,2026 Feb 21 09:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11354,25-12 MURRAY STREET,MURRAY STREET,25 AVE,25 DR,,,ADDRESS,FLUSHING,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2026 Feb 21 09:00:00 AM,07 QUEENS,QUEENS,"1,036,088","221,790",Unspecified,QUEENS,,,,,,,,40.77528662,-73.81283724,POINT (-73.812837237854 40.775286623311)
